Longitude,Latitude,Station Name,Climate ID,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Hmdx,Wind Chill,Weather,Date/Time
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.0,3.3,89.0,0.2,31.0,9.0,16.1,99.09,,,Rain,2024-11-22 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.0,2.9,86.0,0.0,34.0,8.0,16.1,99.1,,,,2024-11-22 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.1,2.8,85.0,0.0,33.0,11.0,16.1,99.1,,,,2024-11-22 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.0,3.0,87.0,0.0,34.0,13.0,16.1,99.06,,,Rain,2024-11-22 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.2,3.1,86.0,0.0,33.0,18.0,16.1,99.02,,,,2024-11-22 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.4,3.4,87.0,0.0,33.0,13.0,16.1,98.98,,,,2024-11-22 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.0,4.1,88.0,0.2,32.0,13.0,16.1,98.98,,,Rain,2024-11-22 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.1,4.4,83.0,0.0,33.0,13.0,14.5,98.96,,,,2024-11-22 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.0,4.3,83.0,0.0,36.0,15.0,12.9,98.91,,,,2024-11-22 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.6,4.1,78.0,0.0,35.0,17.0,16.1,98.85,,,Rain,2024-11-22 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.7,3.8,76.0,0.0,34.0,17.0,16.1,98.86,,,,2024-11-22 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.8,3.7,75.0,0.0,35.0,11.0,16.1,98.9,,,Rain,2024-11-22 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.9,3.4,73.0,0.0,36.0,13.0,16.1,98.97,,,Rain,2024-11-22 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.7,3.2,73.0,0.0,36.0,15.0,16.1,99.04,,,,2024-11-22 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.8,3.7,75.0,0.0,35.0,18.0,16.1,99.15,,,,2024-11-22 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.6,4.0,78.0,0.0,3.0,24.0,16.1,99.23,,,,2024-11-22 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.1,3.0,75.0,0.0,2.0,15.0,16.1,99.31,,,,2024-11-22 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.9,3.0,76.0,0.0,1.0,17.0,16.1,99.32,,,,2024-11-22 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.7,2.9,77.0,0.0,36.0,15.0,16.1,99.39,,,,2024-11-22 22:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.3,2.9,79.0,0.0,35.0,13.0,16.1,99.41,,,,2024-11-22 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.3,2.7,83.0,0.0,32.0,11.0,16.1,99.48,,,,2024-11-23 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.2,2.7,84.0,0.0,33.0,13.0,16.1,99.5,,,,2024-11-23 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.1,2.7,85.0,0.0,33.0,11.0,16.1,99.54,,,,2024-11-23 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.2,2.6,89.0,0.0,31.0,11.0,16.1,99.64,,,,2024-11-23 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.8,2.5,91.0,0.0,32.0,15.0,16.1,99.68,,,,2024-11-23 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.7,2.7,87.0,0.0,34.0,9.0,16.1,99.7,,,,2024-11-23 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.6,2.6,93.0,0.0,30.0,11.0,16.1,99.73,,,,2024-11-23 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.0,2.8,92.0,0.0,29.0,9.0,16.1,99.77,,,,2024-11-23 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.2,3.4,88.0,0.0,29.0,9.0,16.1,99.77,,,,2024-11-23 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.7,3.9,82.0,0.0,28.0,15.0,16.1,99.79,,,,2024-11-23 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.8,4.9,82.0,0.0,28.0,13.0,16.1,99.81,,,,2024-11-23 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,9.0,4.6,74.0,0.0,28.0,18.0,16.1,99.81,,,,2024-11-23 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,9.5,3.7,67.0,0.0,30.0,17.0,16.1,99.75,,,,2024-11-23 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,9.4,3.6,67.0,0.0,30.0,21.0,16.1,99.77,,,,2024-11-23 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,9.3,3.4,66.0,0.0,29.0,24.0,16.1,99.78,,,,2024-11-23 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,8.8,2.5,65.0,0.0,29.0,30.0,16.1,99.83,,,,2024-11-23 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,8.4,2.2,65.0,0.0,28.0,22.0,16.1,99.87,,,,2024-11-23 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.9,1.5,64.0,0.0,30.0,22.0,16.1,99.95,,,,2024-11-23 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.8,1.1,67.0,0.0,29.0,35.0,16.1,100.02,,,,2024-11-23 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.3,1.5,71.0,0.0,27.0,18.0,16.1,100.09,,,,2024-11-23 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.8,1.4,73.0,0.0,28.0,18.0,16.1,100.11,,,,2024-11-23 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.7,1.3,73.0,0.0,28.0,21.0,16.1,100.12,,,,2024-11-23 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.8,1.7,80.0,0.0,26.0,15.0,16.1,100.14,,,,2024-11-23 22:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.6,1.3,79.0,0.0,26.0,18.0,16.1,100.17,,,,2024-11-23 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.8,1.4,78.0,0.0,27.0,22.0,16.1,100.16,,,,2024-11-24 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.4,1.2,80.0,0.0,27.0,21.0,16.1,100.16,,,,2024-11-24 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.2,0.8,78.0,0.0,27.0,22.0,16.1,100.21,,,,2024-11-24 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.2,1.0,80.0,0.0,27.0,15.0,16.1,100.26,,,,2024-11-24 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.6,1.5,80.0,0.0,25.0,24.0,16.1,100.26,,,,2024-11-24 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.5,1.4,80.0,0.0,26.0,21.0,16.1,100.3,,,,2024-11-24 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.0,1.4,83.0,0.0,25.0,26.0,16.1,100.31,,,,2024-11-24 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.2,1.2,81.0,0.0,26.0,24.0,16.1,100.35,,,,2024-11-24 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.3,1.4,81.0,0.0,27.0,21.0,16.1,100.39,,,,2024-11-24 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.1,0.6,73.0,0.0,27.0,18.0,16.1,100.44,,,,2024-11-24 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.9,0.1,66.0,0.0,26.0,26.0,16.1,100.48,,,,2024-11-24 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.7,0.3,63.0,0.0,27.0,24.0,16.1,100.48,,,,2024-11-24 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.3,-0.4,58.0,0.0,29.0,28.0,16.1,100.42,,,,2024-11-24 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.0,1.0,70.0,0.0,30.0,21.0,16.1,100.45,,,Rain,2024-11-24 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.9,0.4,63.0,0.0,27.0,24.0,16.1,100.4,,,,2024-11-24 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,8.0,-0.4,55.0,0.0,27.0,28.0,16.1,100.44,,,,2024-11-24 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.3,-0.6,57.0,0.0,30.0,17.0,16.1,100.51,,,,2024-11-24 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.8,-0.4,60.0,0.0,32.0,15.0,16.1,100.58,,,,2024-11-24 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.8,-0.3,65.0,0.0,31.0,11.0,16.1,100.69,,,,2024-11-24 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.9,-0.7,67.0,0.0,32.0,11.0,16.1,100.72,,,,2024-11-24 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.5,-0.4,70.0,0.0,30.0,9.0,16.1,100.8,,,,2024-11-24 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.7,-0.3,75.0,0.0,29.0,11.0,16.1,100.86,,,,2024-11-24 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.5,-0.3,76.0,0.0,32.0,9.0,16.1,100.87,,,,2024-11-24 22:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.9,-1.1,75.0,0.0,32.0,11.0,16.1,100.9,,,,2024-11-24 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.9,-1.5,73.0,0.0,32.0,8.0,16.1,100.9,,,,2024-11-25 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.5,-1.9,73.0,0.0,33.0,8.0,16.1,100.91,,,,2024-11-25 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.3,-1.9,74.0,0.0,32.0,11.0,16.1,100.93,,,,2024-11-25 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.0,-2.1,69.0,0.0,36.0,8.0,16.1,100.94,,,,2024-11-25 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.7,-1.4,74.0,0.0,6.0,9.0,16.1,100.93,,,,2024-11-25 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.0,-1.1,80.0,0.0,6.0,11.0,16.1,100.94,,,,2024-11-25 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.2,-1.4,77.0,0.0,5.0,13.0,16.1,100.93,,,,2024-11-25 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.3,-1.3,77.0,0.0,6.0,15.0,16.1,100.93,,,,2024-11-25 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.9,-0.9,76.0,0.0,6.0,21.0,16.1,100.89,,,,2024-11-25 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.7,-0.7,73.0,0.0,6.0,22.0,16.1,100.9,,,,2024-11-25 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.9,0.7,74.0,0.0,7.0,24.0,16.1,100.86,,,,2024-11-25 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.6,1.2,73.0,0.0,9.0,18.0,16.1,100.8,,,,2024-11-25 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.5,1.6,76.0,0.0,8.0,18.0,16.1,100.71,,,,2024-11-25 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.4,1.6,76.0,0.0,8.0,22.0,16.1,100.6,,,,2024-11-25 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.6,1.8,76.0,0.0,6.0,28.0,16.1,100.52,,,,2024-11-25 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.4,1.5,76.0,0.0,6.0,34.0,16.1,100.47,,,,2024-11-25 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.7,2.2,78.0,0.0,6.0,28.0,16.1,100.49,,,,2024-11-25 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.9,2.6,80.0,0.0,7.0,34.0,16.1,100.44,,,,2024-11-25 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.4,3.6,82.0,0.0,7.0,34.0,16.1,100.41,,,,2024-11-25 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.4,4.2,86.0,0.2,8.0,34.0,16.1,100.28,,,Rain,2024-11-25 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.1,4.6,84.0,0.0,8.0,26.0,16.1,100.27,,,,2024-11-25 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.3,5.3,87.0,0.0,8.0,26.0,16.1,100.19,,,Rain,2024-11-25 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.5,5.7,88.0,0.5,9.0,17.0,16.1,100.09,,,Rain,2024-11-25 22:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.3,6.1,92.0,0.5,9.0,13.0,16.1,99.98,,,Rain,2024-11-25 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.4,6.5,94.0,0.2,9.0,15.0,16.1,99.87,,,,2024-11-26 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.7,7.1,96.0,0.0,8.0,11.0,16.1,99.78,,,,2024-11-26 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.8,7.5,98.0,0.0,7.0,13.0,2.4,99.72,,,"Rain,Fog",2024-11-26 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.8,7.5,98.0,1.2,6.0,8.0,4.0,99.68,,,"Rain,Fog",2024-11-26 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.9,7.8,99.0,0.8,,4.0,9.7,99.64,,,"Rain,Fog",2024-11-26 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.7,7.4,98.0,2.2,26.0,21.0,8.1,99.69,,,"Rain,Fog",2024-11-26 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.9,6.1,88.0,0.5,27.0,22.0,16.1,99.75,,,Rain,2024-11-26 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.7,4.3,79.0,0.0,26.0,35.0,16.1,99.82,,,,2024-11-26 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.3,3.7,78.0,0.0,26.0,43.0,16.1,99.89,,,,2024-11-26 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.4,3.3,75.0,0.0,25.0,37.0,16.1,99.97,,,,2024-11-26 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.8,3.3,73.0,0.0,26.0,39.0,16.1,100.03,,,,2024-11-26 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.8,4.4,85.0,0.0,26.0,30.0,16.1,100.1,,,Rain,2024-11-26 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,7.3,4.6,83.0,0.2,26.0,26.0,16.1,100.12,,,,2024-11-26 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.5,4.1,85.0,0.5,28.0,24.0,14.5,100.14,,,Rain,2024-11-26 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.8,2.9,82.0,0.0,25.0,37.0,12.9,100.19,,,Rain,2024-11-26 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.0,2.0,76.0,0.0,25.0,43.0,16.1,100.23,,,Rain,2024-11-26 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.8,0.6,69.0,0.0,26.0,28.0,16.1,100.33,,,,2024-11-26 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.6,-1.4,61.0,0.0,26.0,35.0,16.1,100.37,,,,2024-11-26 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.1,-1.6,62.0,0.0,27.0,22.0,16.1,100.39,,,,2024-11-26 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.5,-1.3,66.0,0.0,27.0,15.0,16.1,100.41,,,,2024-11-26 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.9,-1.2,65.0,0.0,24.0,24.0,16.1,100.38,,,,2024-11-26 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.5,-1.1,67.0,0.0,23.0,26.0,16.1,100.35,,,,2024-11-26 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.3,-0.7,70.0,0.0,24.0,32.0,16.1,100.36,,,,2024-11-26 22:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.2,-1.9,64.0,0.0,25.0,28.0,16.1,100.36,,,,2024-11-26 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.5,-3.4,61.0,0.0,29.0,22.0,16.1,100.42,,,,2024-11-27 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.2,-4.1,59.0,0.0,26.0,26.0,16.1,100.46,,,,2024-11-27 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.2,-2.9,64.0,0.0,25.0,28.0,16.1,100.5,,,,2024-11-27 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.9,-4.3,59.0,0.0,26.0,30.0,16.1,100.54,,,,2024-11-27 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.2,-5.0,59.0,0.0,27.0,30.0,16.1,100.58,,,,2024-11-27 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.3,-4.8,64.0,0.0,28.0,18.0,16.1,100.59,,,,2024-11-27 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.8,-3.5,68.0,0.0,25.0,32.0,16.1,100.65,,,,2024-11-27 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.4,-3.5,70.0,0.0,25.0,32.0,16.1,100.65,,,,2024-11-27 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.3,-3.6,70.0,0.0,24.0,35.0,16.1,100.65,,,,2024-11-27 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.8,-2.7,72.0,0.0,25.0,32.0,16.1,100.67,,,,2024-11-27 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.8,-3.1,65.0,0.0,25.0,26.0,16.1,100.67,,,,2024-11-27 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.6,-3.2,61.0,0.0,26.0,24.0,16.1,100.65,,,,2024-11-27 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.3,-3.3,58.0,0.0,26.0,24.0,16.1,100.57,,,,2024-11-27 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.0,-3.0,56.0,0.0,24.0,17.0,16.1,100.5,,,,2024-11-27 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.3,-3.2,54.0,0.0,23.0,18.0,16.1,100.45,,,,2024-11-27 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.5,-2.3,61.0,0.0,23.0,21.0,16.1,100.44,,,,2024-11-27 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.2,-2.2,63.0,0.0,23.0,26.0,16.1,100.41,,,,2024-11-27 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.8,-2.6,63.0,0.0,25.0,22.0,16.1,100.41,,,,2024-11-27 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.4,-2.7,64.0,0.0,24.0,24.0,16.1,100.41,,,,2024-11-27 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.3,-2.9,64.0,0.0,25.0,18.0,16.1,100.34,,,,2024-11-27 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.1,-2.9,65.0,0.0,26.0,15.0,16.1,100.36,,,,2024-11-27 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.2,-2.8,65.0,0.0,29.0,11.0,16.1,100.31,,,,2024-11-27 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.1,-2.5,67.0,0.0,30.0,11.0,16.1,100.28,,,,2024-11-27 22:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.2,-2.5,66.0,0.0,33.0,8.0,16.1,100.22,,,,2024-11-27 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.4,-2.3,66.0,0.0,,4.0,16.1,100.18,,,,2024-11-28 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.4,-2.0,68.0,0.0,9.0,4.0,16.1,100.09,,,,2024-11-28 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.3,-2.0,68.0,0.0,7.0,8.0,16.1,100.04,,,,2024-11-28 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.4,-0.8,79.0,0.0,32.0,9.0,14.5,99.99,,,Rain,2024-11-28 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.7,0.1,89.0,0.0,7.0,11.0,16.1,99.92,,,Rain,2024-11-28 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.7,-0.6,85.0,0.0,6.0,11.0,16.1,99.85,,,Rain,2024-11-28 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.7,-0.4,86.0,0.0,4.0,9.0,16.1,99.84,,,Rain,2024-11-28 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.6,-0.3,87.0,0.0,6.0,11.0,16.1,99.81,,,Rain,2024-11-28 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.2,-0.5,82.0,0.0,4.0,5.0,16.1,99.81,,,,2024-11-28 08:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.1,-0.9,75.0,0.0,,4.0,16.1,99.82,,,,2024-11-28 09:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.4,-0.8,74.0,0.0,31.0,9.0,16.1,99.82,,,,2024-11-28 10:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.8,-0.4,74.0,0.0,30.0,11.0,16.1,99.78,,,,2024-11-28 11:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.6,-1.3,66.0,0.0,29.0,11.0,16.1,99.74,,,,2024-11-28 12:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.1,-2.5,54.0,0.0,30.0,17.0,16.1,99.7,,,,2024-11-28 13:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,6.1,-3.0,52.0,0.0,29.0,21.0,16.1,99.73,,,,2024-11-28 14:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,5.3,-4.5,49.0,0.0,27.0,26.0,16.1,99.79,,,,2024-11-28 15:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.9,-3.5,55.0,0.0,28.0,22.0,16.1,99.89,,,,2024-11-28 16:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.7,-5.1,49.0,0.0,28.0,26.0,16.1,99.94,,,,2024-11-28 17:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,4.1,-4.1,55.0,0.0,28.0,28.0,16.1,100.05,,,,2024-11-28 18:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.6,-4.4,56.0,0.0,27.0,15.0,16.1,100.05,,,,2024-11-28 19:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.1,-2.9,65.0,0.0,26.0,26.0,16.1,100.09,,,,2024-11-28 20:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.1,-3.1,64.0,0.0,27.0,24.0,16.1,100.09,,,,2024-11-28 21:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,3.1,-3.1,64.0,0.0,25.0,30.0,16.1,100.09,,,,2024-11-28 22:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.8,-3.1,65.0,0.0,25.0,30.0,16.1,100.07,,,,2024-11-28 23:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.5,-3.6,64.0,0.0,25.0,28.0,16.1,100.08,,,,2024-11-29 00:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,2.3,-3.0,68.0,0.0,25.0,32.0,16.1,100.04,,,,2024-11-29 01:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.6,-2.3,75.0,0.0,25.0,32.0,16.1,100.04,,,,2024-11-29 02:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.1,-2.5,77.0,0.0,25.0,32.0,16.1,100.01,,,,2024-11-29 03:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.9,-3.6,72.0,0.0,26.0,30.0,16.1,99.96,,,,2024-11-29 04:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.6,-4.3,70.0,0.0,26.0,28.0,16.1,99.98,,,,2024-11-29 05:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,0.8,-5.2,64.0,0.0,27.0,22.0,16.1,99.99,,,,2024-11-29 06:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.2,-5.0,63.0,0.0,25.0,24.0,16.1,100.02,,,,2024-11-29 07:00:00-05:00
-79.4,43.63,TORONTO CITY CENTRE,6158359,1.3,-3.9,68.0,0.0,24.0,34.0,16.1,100.02,,,,2024-11-29 08:00:00-05:00
